Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,Comments,isPopularStream,Stream
0.612,0.825,3,-5.727,0.044,0.0754,0,0.163,0.574,131.994,147750,45,6,0,8368506
0.686,0.621,11,-7.243,0.187,0.0656,0.000221,0.139,0.187,112.082,205766,8173,214,1,227969784
0.752,0.658,0,-6.297,0.342,0.0421,0,0.0927,0.387,151.951,213520,449823,14222,1,234779256
0.764,0.523,2,-8.952,0.075,0.0631,0,0.0976,0.877,119.923,245760,1229,127,0,395435
0.669,0.497,5,-5.48,0.0327,0.621,0,0.103,0.701,130.992,185038,174862,12198,0,50855902
0.899,0.399,11,-6.553,0.038,0.61,1.52E-05,0.0923,0.544,98.067,179347,143142,2578,1,160142201
0.485,0.92,5,-6.243,0.277,0.664,0.000339,0.216,0.767,169.944,285973,261397,7525,0,11545436
0.678,0.656,7,-6.41,0.0381,0.00174,0,0.0631,0.485,123.207,257053,1714761,57550,1,459674766
0.512,0.994,9,-4.497,0.0609,0.00132,0.00773,0.14,0.681,143.986,225026,128360,5870,0,26703696
0.826,0.764,11,-4.341,0.0522,0.337,0,0.161,0.761,126.9,237627,12824789,365440,1,1048932845
0.748,0.66,4,-6.034,0.0404,0.295,5.56E-06,0.0883,0.324,123.902,244587,630225,12451,0,134412023
0.746,0.37,2,-6.309,0.0306,0.456,0,0.106,0.595,97.568,167692,378797,2520,0,103202882
0.654,0.81,4,-6.26,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307,644335,13726,1,553664035
0.731,0.786,5,-3.24,0.0275,0.272,0,0.263,0.83,98.024,212010,23398,112,0,10678944
0.619,0.324,2,-13.036,0.328,0.213,1.01E-05,0.0951,0.379,180.067,129354,12959,1197,0,4271135
0.545,0.473,11,-8.259,0.0312,0.284,0,0.0871,0.195,130,292827,1179006,31172,0,42535252
0.762,0.609,8,-5.934,0.0369,0.042,2.78E-06,0.25,0.266,99.971,166796,155606,2590,0,45034338
0.794,0.781,6,-4.854,0.0536,0.05,0.0151,0.139,0.836,102.982,178352,297954,5222,0,4355524
0.422,0.711,1,-5.141,0.0714,0.115,0,0.0576,0.585,73.95,172892,28953,1487,0,1545145
0.721,0.567,10,-9.516,0.0389,0.221,0,0.465,0.914,116.643,167067,21928,345,0,72821191
0.655,0.469,0,-6.257,0.0292,0.173,0,0.0956,0.467,92.56,161385,412163,15211,1,192678635
0.705,0.7,0,-7.38,0.0295,0.0192,0,0.0755,0.765,122.841,258640,215414,9774,0,64760847
0.699,0.61,2,-9.308,0.0541,0.511,2.31E-06,0.127,0.846,178.112,237107,171607,6092,1,173748047
0.682,0.919,0,-3.18,0.0875,0.256,0,0.442,0.535,95.982,159736,749162,25138,1,525192906
0.53,0.683,2,-7.13,0.0313,0.234,0.311,0.274,0.694,174.441,472400,89088,2653,0,68055687
0.879,0.564,10,-7.682,0.247,0.0474,9.43E-06,0.0519,0.523,93.908,282373,194659,5843,1,211269912
0.66,0.586,5,-5.359,0.165,0.313,0,0.104,0.792,92.821,209032,308735,6613,0,25579905
0.636,0.909,0,-3.685,0.0439,0.149,0,0.719,0.61,154.189,148800,541224,4486,1,138036415
0.451,0.688,0,-7.843,0.0358,0.000614,0,0.141,0.0827,135.066,393360,206367,6888,0,65524185
0.805,0.686,8,-8.671,0.159,0.194,0,0.263,0.602,87.414,276467,5221,344,0,1936003
0.682,0.708,6,-5.597,0.165,0.611,0.0328,0.0955,0.594,122.053,211456,311354,4164,0,75763865
0.721,0.521,2,-8.123,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413,963248,26463,1,350860668
0.801,0.876,8,-3.94,0.0446,0.144,1.38E-05,0.104,0.932,122.979,211893,136728,2803,0,84212733
0.413,0.636,9,-5.651,0.0407,0.0186,0,0.106,0.203,176.048,211600,697301,23321,0,110672028
0.615,0.754,4,-6.104,0.0379,0.721,0,0.077,0.786,145.299,228680,1678392,64523,0,11629521
0.797,0.872,9,-6.727,0.0575,0.291,0,0.284,0.866,129.885,222427,507057,25494,1,266385370
0.703,0.757,1,-3.612,0.05,0.617,0,0.106,0.696,82.008,221747,929519,52246,1,753785634
0.417,0.715,3,-5.448,0.0504,0.424,0,0.952,0.188,137.704,226987,2897014,65417,1,172791559
0.753,0.717,1,-4.978,0.155,0.0111,0.00117,0.205,0.645,191.811,213973,2854,142,0,3856224
0.445,0.543,0,-8.196,0.0272,0.000825,0.0137,0.202,0.102,99.963,278640,419,30,1,217858017
0.722,0.668,7,-11.16,0.222,0.199,0,0.209,0.901,178.069,149080,17756,750,0,13410852
0.631,0.449,7,-10.752,0.0722,0.809,0.000584,0.135,0.612,91.624,231053,60102,851,0,4408260
0.818,0.638,11,-6.926,0.225,0.00673,0,0.495,0.783,112.753,188604,1412082,14457,0,114279985
0.769,0.899,9,-3.914,0.0548,0.0383,0.00281,0.0949,0.863,132.006,181533,76741,1613,0,25588980
0.318,0.412,7,-10.364,0.0303,0.271,0,0.0959,0.125,142.287,314147,41865,2957,0,11866428
0.512,0.671,7,-11.042,0.0731,0.0609,0,0.247,0.67,153.45,222147,36686,2036,0,11253163
0.445,0.367,0,-13.086,0.0452,0.761,0.075,0.0987,0.202,155.675,165592,38208,835,0,26720460
0.337,0.886,4,-8.607,0.098,0.0716,0.00156,0.204,0.648,177.713,242640,22939,1707,0,26913170
0.549,0.779,7,-7.753,0.032,0.485,2.91E-05,0.126,0.961,162.156,187023,835,35,0,26056474
0.548,0.735,11,-7.572,0.236,0.173,0,0.195,0.498,101.252,162587,425337,8902,1,790751685
0.677,0.801,0,-2.973,0.0601,0.0524,9.33E-06,0.0955,0.736,173.891,173613,1812969,50355,1,223942788
0.604,0.436,2,-8.32,0.188,0.0544,0.000242,0.162,0.239,107.978,361280,1277449,57947,0,123140460
0.555,0.465,5,-8.326,0.025,0.349,0,0.253,0.669,90.015,172840,663857,14360,0,26848661
0.441,0.61,9,-5.182,0.0404,0.238,0,0.101,0.348,79.736,230082,5394653,166541,0,63110780
0.802,0.628,7,-6.576,0.122,0.0311,0.000232,0.262,0.625,96.97,155681,200,11,0,15064524
0.698,0.636,8,-5.844,0.034,0.167,0,0.125,0.313,107.282,201961,195892,2798,0,81142502
0.684,0.426,7,-5.578,0.0329,0.813,0,0.283,0.467,102.645,208374,570842,15106,0,20462209
0.633,0.8,1,-6.945,0.166,0.209,0.000123,0.137,0.913,175.716,217573,1107925,48892,1,285315583
0.435,0.666,6,-10.596,0.031,0.254,1.40E-05,0.0541,0.566,176.431,232640,453653,16359,0,53994510
0.678,0.678,6,-4.724,0.0438,0.0461,0,0.0751,0.55,130.05,185034,257844,2793,0,58064541
0.538,0.471,4,-9.84,0.0955,0.0946,0.0185,0.116,0.307,93.07,142000,3856,203,1,798993758
0.508,0.83,2,-6.015,0.0632,0.0814,0,0.28,0.546,140.227,270187,1173940,41846,0,44120189
0.673,0.841,7,-3.564,0.0557,0.0683,0,0.0965,0.94,97.027,205373,870329,18645,1,176365330
0.808,0.253,7,-7.267,0.0332,0.847,4.24E-05,0.229,0.274,122.879,490753,1722961,63317,0,54658192
0.773,0.795,8,-5.537,0.0412,0.0587,0.00237,0.154,0.649,115.997,258474,304,3,0,44902959
0.607,0.414,3,-9.436,0.0546,0.492,0,0.103,0.962,157.467,300760,13499,449,0,25714976
0.612,0.601,7,-7.809,0.0421,0.373,0,0.156,0.368,125.164,298693,175985,5155,0,118783401
0.548,0.735,11,-7.572,0.236,0.173,0,0.195,0.498,101.252,162587,425337,8902,1,790751685
0.841,0.733,1,-5.077,0.142,0.0246,0,0.174,0.284,130.009,283693,14035,432,1,338639728
0.487,0.304,2,-15.082,0.0953,0.539,0,0.152,0.449,177.747,312560,201818,10530,0,56954456
0.731,0.901,8,-5.881,0.0308,0.231,0.0254,0.0577,0.944,133.039,251973,182441,4762,0,16564970
0.783,0.63,7,-4.985,0.044,0.211,0,0.3,0.822,106.053,197787,1888240,47550,1,175800675
0.677,0.688,0,-4.058,0.0633,0.138,0,0.114,0.198,98.049,240429,1355686,46091,1,209246207
0.836,0.354,9,-4.923,0.0455,0.757,1.88E-06,0.0761,0.593,132.1,103973,31497,0,0,13133505
0.908,0.557,8,-4.243,0.107,0.242,0,0.0709,0.897,90.032,230133,1694548,27967,1,332471672
0.623,0.466,11,-7.6,0.0265,0.0421,1.45E-06,0.0996,0.272,81.98,225813,77357,3104,0,22767629
0.546,0.652,0,-3.852,0.0339,0.451,0,0.123,0.378,139.875,236417,9382,212,0,87512190
0.742,0.879,0,-4.274,0.0328,0.0696,7.17E-06,0.0981,0.936,133.946,227091,1699465,29610,0,66833001
0.492,0.51,0,-9.141,0.0366,0.623,0,0.967,0.199,90.306,327653,1100351,34653,0,96653754
0.626,0.59,0,-5.547,0.0366,0.0392,0,0.254,0.192,86.078,291240,310974,6435,0,23535570
0.373,0.937,11,-2.133,0.0834,0.000811,6.37E-05,0.815,0.46,150.242,183773,34218,1532,0,76925024
0.64,0.455,0,-5.942,0.0247,0.0743,0,0.0694,0.333,89.948,217773,17349,341,1,336405722
0.526,0.712,11,-6.525,0.0356,0.0161,0,0.179,0.32,105.009,241440,3168122,117212,1,834933666
0.571,0.941,5,-6.712,0.0334,0.415,6.51E-06,0.299,0.969,169.95,154291,1215547,13346,0,104529931
0.625,0.594,0,-8.513,0.0877,0.156,0,0.217,0.723,142.38,176842,216667,3158,0,7560053
0.758,0.586,11,-13.461,0.056,0.033,0.0028,0.0743,0.947,154.629,228327,48282,1098,0,115481172
0.789,0.217,2,-20.727,0.0499,0.792,0.228,0.111,0.876,117.549,143800,3991,196,0,26260813
0.799,0.304,5,-17.951,0.0443,0.134,0,0.289,0.869,110.876,189577,31719,1038,0,9905795
0.398,0.927,9,-4.212,0.0567,6.20E-05,0.000177,0.0575,0.311,77.106,260027,428551,19077,1,287972116
0.67,0.397,8,-10.87,0.0417,0.71,0,0.11,0.214,123.969,206117,15086,505,0,22265622
0.574,0.785,3,-5.189,0.0463,0.0515,0,0.169,0.429,135.042,144907,912,18,0,13004596
0.857,0.751,1,-7.086,0.323,0.00642,0.000257,0.104,0.293,106.888,237667,166784,7896,0,34595860
0.706,0.906,1,-3.379,0.0932,0.0978,0,0.111,0.517,92.965,237080,58418,1569,0,8160845
0.687,0.616,11,-11.654,0.0297,0.15,0.00033,0.374,0.837,123.015,276667,52820,6441,0,20657437
0.728,0.82,11,-6.198,0.031,0.00898,0.000216,0.176,0.652,124.001,164577,65444,1240,0,42753472
0.66,0.847,1,-3.25,0.191,0.0628,0,0.112,0.925,180.01,204293,244126,10409,0,35656181
0.532,0.663,0,-5.886,0.0292,0.425,1.07E-06,0.0734,0.756,75.14,159347,744,26,1,215785194
0.209,0.0945,7,-23.71,0.0469,0.961,0.137,0.182,0.103,74.879,184307,51,0,0,2745500
0.749,0.637,7,-6.924,0.0764,0.308,0,0.0878,0.798,99.951,234373,366947,5802,1,137756040
0.263,0.237,3,-13.738,0.0344,0.638,0.305,0.109,0.0461,73.024,289792,1037845,28763,0,136832087
0.661,0.486,5,-4.438,0.0431,0.454,0,0.0994,0.309,78.31,208692,76012,1815,0,84879693
0.675,0.611,8,-7.139,0.0261,0.593,0,0.117,0.532,95.074,216330,120746,1942,0,11768435
0.664,0.708,8,-4.154,0.0474,0.0337,0,0.0841,0.742,103.07,174800,904372,16339,1,979745544
0.399,0.708,0,-10.541,0.0387,0.118,0,0.179,0.688,207.424,235627,82485,3883,0,27049776
0.731,0.405,0,-14.41,0.148,0.0899,0,0.0696,0.591,125.96,168587,335595,8603,0,68720889
0.727,0.9,8,-4.529,0.0452,0.0805,0.0464,0.154,0.505,131.97,288696,901368,24702,0,39942425
0.107,0.0153,2,-27.871,0.0469,0.984,0.882,0.0659,0.0781,83.717,170000,113390,6021,0,2865633
0.555,0.496,10,-6.136,0.028,0.333,0,0.0956,0.27,79.01,214307,416376,15450,0,100536256
0.558,0.435,4,-10.185,0.162,0.171,1.87E-05,0.0789,0.398,150.991,207249,149,8,0,29241
0.461,0.539,2,-10.479,0.0394,0.327,0,0.0804,0.953,157.754,287933,65281,1687,0,8491708
0.57,0.529,5,-10.769,0.028,0.377,0.00509,0.203,0.934,123.273,145533,67461,2014,0,68082395
0.517,0.46,8,-11.733,0.328,0.689,0,0.0717,0.534,94.985,288000,663088,6365,0,82048733
0.754,0.72,9,-6.312,0.0292,0.0887,8.13E-05,0.0888,0.794,114.001,219467,6524,57,0,4548056
0.436,0.533,2,-4.266,0.0472,0.265,0,0.332,0.366,130.768,327693,673197,13320,0,40883254
0.761,0.518,0,-8.871,0.134,0.244,3.47E-05,0.107,0.522,133.976,261493,3965361,143367,1,794710502
0.925,0.454,3,-3.533,0.273,0.252,4.19E-06,0.128,0.771,135.02,125245,1388448,16691,1,156716836
0.468,0.51,3,-13.222,0.0335,0.00113,0.00525,0.0673,0.0396,134.99,236667,107,7,0,4552902
0.474,0.0404,9,-22.208,0.0387,0.948,0.000263,0.111,0.18,119.415,310773,40610,1276,0,56932454
0.807,0.552,4,-6.568,0.0333,0.00886,0.000218,0.238,0.783,93.006,323440,21581,1292,0,52388757
0.537,0.348,11,-10.289,0.0251,0.469,0,0.103,0.305,148.327,227267,170501,7201,0,34442808
0.277,0.495,1,-7.945,0.0363,0.667,0.119,0.443,0.0573,153.19,258537,3724,90,0,1571178
0.572,0.66,9,-5.375,0.244,0.37,0,0.323,0.581,123.691,201845,90174,2477,0,12350609
0.453,0.791,7,-5.605,0.0347,0.022,0,0.189,0.466,82.976,241222,16054,672,0,3150857
0.671,0.782,7,-6.498,0.047,0.0122,0,0.525,0.62,95.011,214307,194383,19919,0,35807900
0.783,0.836,0,-9.223,0.0486,0.396,0.0236,0.135,0.831,108.966,222667,1714133,55441,1,164986102
0.328,0.826,6,-5.085,0.0362,0.000224,0.000944,0.0818,0.341,106.606,282093,81868,2424,0,99161879
0.475,0.712,6,-3.306,0.0431,0.138,0,0.0936,0.443,169.796,205333,1237798,49943,0,33708653
0.528,0.853,9,-6.398,0.256,0.456,0,0.564,0.934,111.983,213242,97286,1104,0,6450060
0.424,0.945,1,-4.785,0.0748,0.00467,0.000602,0.0806,0.579,174.029,234880,42175,1952,0,43133917
0.57,0.931,4,-5.78,0.0503,0.0429,0,0.375,0.4,105.37,247307,180041,6313,0,69854845
0.82,0.907,7,-4.517,0.0607,0.655,4.85E-05,0.0816,0.834,126.062,194762,27821,0,0,34075686
0.723,0.73,11,-8.765,0.108,0.69,9.78E-06,0.406,0.924,90.088,200751,294662,9084,0,4570837
0.653,0.453,7,-5.395,0.0351,0.307,0.00101,0.113,0.0405,111.737,168183,251302,5993,0,126036728
0.41,0.858,1,-5.301,0.0481,0.00354,0,0.0897,0.961,161.487,161560,64715,1776,0,90745785
0.807,0.743,1,-4.654,0.207,0.221,4.40E-06,0.0986,0.854,176.127,260918,158766,2772,0,17819489
0.388,0.782,5,-6.237,0.155,0.212,0,0.282,0.463,84.038,565834,113964,3847,0,5566553
0.746,0.924,8,-6.057,0.0442,0.0169,0.00279,0.097,0.807,136.051,306987,516957,10319,0,32703723
0.315,0.296,5,-13.262,0.0315,0.771,0,0.702,0.435,173.509,263573,548654,20198,1,474465270
0.728,0.783,11,-4.424,0.266,0.237,0,0.434,0.555,77.011,173381,5229684,55516,1,1044984022
0.626,0.453,7,-9.295,0.0306,0.816,1.91E-06,0.0904,0.494,129.958,218093,79895,1511,0,61571055
0.679,0.845,11,-6.548,0.0507,0.207,0.114,0.119,0.115,126.026,207262,9246,231,0,2782177
0.869,0.714,4,-4.474,0.296,0.163,6.30E-05,0.0892,0.699,80.013,174898,232960,7221,0,13338609
0.772,0.595,0,-8.76,0.247,0.538,0,0.417,0.494,137.001,487012,1679008,44606,0,62310514
0.484,0.525,6,-5.99,0.0415,0.176,0,0.36,0.216,59.957,297000,83072,3677,0,9474964
0.513,0.628,4,-9.056,0.19,0.0997,0,0.146,0.501,70.568,213933,1983393,85102,1,179263205
0.821,0.761,2,-5.765,0.265,0.112,0,0.0799,0.758,115.992,216480,509607,19746,0,48323336
0.761,0.296,0,-10.22,0.0484,0.551,0.000492,0.134,0.579,127.938,167867,226479,4169,0,78101277
0.585,0.622,3,-5.958,0.229,0.412,0,0.124,0.712,89.754,304000,819416,14591,0,31963274
0.638,0.641,6,-10.162,0.029,0.00219,1.07E-05,0.163,0.561,123.963,319480,309,17,0,6350751
0.752,0.452,0,-11.4,0.35,0.142,0.000184,0.235,0.842,99.74,242005,261127,2742,0,12195481
0.404,0.0151,5,-35.799,0.0652,0.996,0.916,0.0946,0.282,134.935,150600,5252,102,0,8683089
0.436,0.547,2,-8.527,0.034,0.0465,0,0.685,0.0613,134.035,354305,282010,7369,0,18835632
0.732,0.635,1,-7.891,0.41,0.493,7.02E-06,0.388,0.581,147.025,211683,12516,462,0,11145209
0.81,0.538,0,-5.784,0.0356,0.528,0,0.0951,0.828,109.97,266840,1084777,28556,1,348693813
0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,148197,777971,7599,1,817062727
0.639,0.814,1,-6.035,0.0302,0.00708,0,0.0915,0.549,127.995,257240,258455,15308,0,122950928
0.431,0.416,9,-10.376,0.0296,0.0462,2.01E-06,0.144,0.177,127.964,411000,548058,19857,1,141818975
0.318,0.308,5,-13.676,0.0285,0.438,0.889,0.109,0.0592,103.925,157027,2857,1,0,57771490
0.757,0.653,5,-2.653,0.132,0.255,0,0.534,0.957,122.004,239960,147743,16113,0,21519826
0.39,0.327,5,-16.281,0.0333,0.368,0.06,0.0689,0.198,58.45,327600,56995,2448,0,10877089
0.721,0.834,7,-4.457,0.0345,0.337,0,0.104,0.53,127.92,236976,783428,13718,1,166304618
0.87,0.548,10,-5.253,0.077,0.0924,4.60E-05,0.0534,0.832,96.018,153750,2092993,31814,1,534190352
0.748,0.752,5,-6.828,0.0705,0.0185,5.41E-06,0.118,0.73,86.005,256413,2299,70,0,11879632
0.606,0.85,11,-3.952,0.183,0.0114,1.01E-06,0.206,0.542,170.01,307676,19663558,3109122,1,268319144
0.52,0.944,7,-4.721,0.157,0.0382,0,0.141,0.725,170.484,324707,236606,9702,0,68203526
0.43,0.606,4,-5.115,0.0431,0.131,0,0.173,0.123,169.988,211680,6258451,234057,1,502244231
0.81,0.741,7,-3.868,0.0521,0.543,1.34E-06,0.075,0.968,95.028,137661,38197,566,0,2278698
0.568,0.894,0,-3.301,0.332,0.152,0,0.209,0.778,109.939,272320,607680,8361,0,79939253
0.581,0.384,4,-7.618,0.295,0.325,0,0.0953,0.149,199.884,643200,876610,8093,0,108964722
0.787,0.7,4,-4.598,0.0768,0.568,0.00051,0.663,0.791,90.02,233453,1290329,12882,1,354615007
0.873,0.756,0,-3.729,0.0371,0.387,0,0.0573,0.96,127.995,189309,439261,11445,0,42516331
0.923,0.657,3,-5.173,0.0605,0.199,0.00407,0.108,0.734,110.015,179775,632923,13129,0,81827572
0.685,0.765,10,-3.712,0.271,0.224,0,0.103,0.523,84.915,276773,89,4,0,9512882
0.69,0.922,7,-3.243,0.0699,0.292,3.74E-05,0.659,0.704,80.973,144139,410820,2907,0,37048885
0.439,0.422,8,-17.227,0.0409,0.0148,4.84E-05,0.0697,0.551,81.833,236933,1382089,38269,1,405682335
0.39,0.355,5,-13.509,0.0345,0.0563,0,0.735,0.262,165.961,218267,1298,55,1,151001820
0.762,0.864,7,-4.686,0.262,0.0914,0,0.131,0.608,90.026,137528,319099,12359,0,561794
0.851,0.712,8,-6.135,0.154,0.462,1.03E-05,0.133,0.891,110.965,205400,507085,11673,0,46941863
0.571,0.861,7,-2.696,0.383,0.00172,0,0.317,0.372,179.815,282027,42231,1530,0,81742437
0.736,0.711,2,-5.503,0.0352,0.0029,0.000275,0.0948,0.72,112.305,225760,5975,176,1,217864540
0.741,0.542,8,-4.726,0.0262,0.368,0,0.162,0.763,79.998,193621,153674,1062,0,16773745
0.615,0.733,8,-4.808,0.0335,0.152,0,0.109,0.796,122.58,244587,716100,43729,1,281761935
0.774,0.831,8,-4.672,0.0514,0.0701,2.21E-06,0.0825,0.333,124.035,178408,1214645,20708,0,17992255
0.125,0.0734,0,-21.889,0.0351,0.553,0.875,0.176,0.0347,96.982,710000,1664,7,0,11983943
0.548,0.399,6,-13.183,0.0359,0.0127,0.0487,0.103,0.351,143.96,268040,47757,4071,0,45101248
0.697,0.633,7,-6.983,0.0793,0.552,0,0.128,0.716,139.074,162960,4930,163,0,38648700
0.515,0.978,11,-2.778,0.0556,0.000253,0.16,0.33,0.966,142.116,200207,16525,457,0,20150913
0.503,0.706,2,-10.211,0.0463,0.266,5.92E-05,0.34,0.762,155.611,324000,2209,100,0,5704282
0.821,0.768,0,-4.376,0.0454,0.124,0,0.0674,0.882,91.997,175788,207166,6434,0,30234682
0.758,0.599,4,-5.99,0.0877,0.57,1.13E-06,0.129,0.557,129.96,219188,233986,2493,0,73985187
0.672,0.725,5,-4.41,0.2,0.00123,0,0.446,0.213,140.013,126857,7409,368,0,1271326
0.638,0.588,5,-2.282,0.0359,0.429,0,0.31,0.904,154.162,222867,298729,6503,0,39598848
0.833,0.49,7,-8.892,0.0877,0.408,0,0.0887,0.665,130.007,214613,8872,79,0,23858659
0.71,0.615,0,-8.23,0.133,0.0384,0,0.283,0.746,90.263,239698,55795,2122,0,36296564
0.605,0.897,7,-6.08,0.0384,0.000414,0.000753,0.0666,0.709,130.053,173973,113831,4861,0,6632707
0.748,0.524,8,-5.599,0.0338,0.414,0,0.111,0.661,95.01,244960,3423268,93021,1,2456205158
0.699,0.848,7,-5.331,0.431,0.407,2.49E-05,0.114,0.754,139.825,166747,213335,4937,0,16607115
0.703,0.551,9,-6.592,0.0359,0.603,0,0.109,0.693,93.478,170520,620,28,0,31416730
0.701,0.628,6,-5.026,0.293,0.243,0,0.333,0.777,189.893,207388,78371,980,0,17950239
0.564,0.932,11,-10.068,0.0554,0.013,0.169,0.349,0.619,112.937,146250,690451,26784,1,556875980
0.448,0.543,7,-8.367,0.207,0.203,0,0.195,0.311,80.977,193881,20261,399,0,7284603
0.521,0.837,7,-4.501,0.0794,0.0593,1.28E-05,0.157,0.48,106.001,4581483,62411,1257,0,23128326
0.356,0.733,9,-7.853,0.0389,0.742,0.0022,0.324,0.684,156.614,318408,644,21,0,11061012
0.711,0.841,6,-4.775,0.0917,0.231,9.85E-05,0.191,0.964,176.027,257880,82014,1318,0,74860357
0.488,0.487,4,-6.371,0.0305,0.577,0,0.193,0.219,77.278,230267,1004977,18687,1,240203114
0.674,0.881,9,-2.853,0.147,0.296,3.01E-06,0.0793,0.234,98.994,178480,2322929,34789,1,899187774
0.838,0.723,5,-8.384,0.0447,0.195,0,0.0468,0.934,93.302,267467,10953,537,0,35390690
0.589,0.911,7,-5.755,0.0945,0.478,0,0.938,0.818,100.992,203985,40250,294,0,12804291
0.344,0.458,7,-6.649,0.0285,0.00343,0.158,0.0747,0.0647,87.959,310381,4619,488,0,1023048
0.904,0.605,10,-5.873,0.279,0.15,0,0.0684,0.749,85.983,529733,65246,2149,0,37286748
0.867,0.578,3,-6.329,0.0334,0.0548,1.48E-06,0.0651,0.84,107.278,179507,196128,2531,0,96576563
0.73,0.639,7,-11.025,0.0524,0.0853,0.00221,0.102,0.658,94.395,263747,503032,16128,0,84085621
0.773,0.564,1,-7.241,0.249,0.00561,1.99E-05,0.213,0.0588,155.976,211960,112088,3351,1,256195490
0.757,0.848,2,-4.234,0.335,0.0481,0,0.121,0.686,139.995,212640,808267,31273,1,302585321
0.696,0.801,5,-5.641,0.0952,0.0469,0,0.502,0.536,93.003,211909,1666557,26421,1,155268754
0.902,0.62,5,-4.012,0.068,0.0797,0.00594,0.0422,0.756,124.018,157677,157575,2758,0,8715951
0.848,0.768,6,-5.386,0.0373,0.0412,0.000785,0.195,0.777,118.961,176767,176832,2214,1,357957021
0.457,0.408,10,-9.408,0.0414,0.651,0,0.113,0.218,80.403,234753,187909,5904,0,9559489
0.701,0.575,8,-9.062,0.206,0.314,1.22E-05,0.13,0.471,139.9,225036,486275,46606,0,39193481
0.82,0.517,4,-10.995,0.0425,0.615,0.00081,0.494,0.961,131.212,273551,155989,3959,0,7307395
0.819,0.596,2,-7.009,0.318,0.225,1.19E-06,0.138,0.622,165.951,225542,1473683,12428,1,206846263
0.436,0.391,1,-9.62,0.0326,0.554,0,0.12,0.126,125.354,272893,1951101,74511,0,122739854
0.306,0.697,11,-7.086,0.0421,0.214,0,0.187,0.208,123.015,305627,29643,977,0,23137251
0.633,0.634,8,-12.115,0.0725,0.038,0.0064,0.0385,0.872,100.499,245493,1985,65,1,507328694
0.877,0.637,1,-3.493,0.101,0.00516,2.50E-06,0.0959,0.569,119.988,272080,1749536,34870,1,450534734
0.615,0.615,1,-7.939,0.0309,0.0189,1.78E-05,0.192,0.491,139.956,285067,714967,22191,0,126878363
0.228,0.427,0,-8.739,0.0363,0.752,0.0167,0.592,0.192,180.345,197333,161568,2261,0,74337312
0.672,0.893,0,-3.984,0.0337,0.0101,0,0.0934,0.543,102.98,237147,176293,6450,0,41851120
0.556,0.319,9,-8.251,0.0281,0.893,0,0.0996,0.294,135.187,285240,9737198,352687,1,1468111036
0.423,0.269,8,-14.857,0.0292,0.0348,0.0626,0.101,0.134,139.829,395040,57744,2695,0,10934323
0.607,0.825,7,-4.451,0.0447,0.0519,1.05E-06,0.081,0.467,126.956,178810,225697,14598,0,10878099
0.666,0.677,2,-5.743,0.0326,0.214,0,0.0979,0.178,100.014,178242,2114050,40479,1,291540678
0.622,0.647,4,-6.913,0.0352,0.524,4.82E-05,0.0872,0.815,206.037,243307,221624,4115,0,48090397
0.555,0.648,2,-7.684,0.0908,0.149,1.32E-06,0.114,0.466,147.512,225765,1065,78,0,37590336
0.575,0.796,2,-5.152,0.115,0.0242,0,0.0842,0.492,99.836,225573,286921,6149,0,29909762
0.785,0.718,10,-7.828,0.112,0.186,1.33E-06,0.116,0.508,101.998,157413,3557,72,0,2009393
0.786,0.621,7,-9.805,0.0282,0.576,0.000403,0.123,0.54,111.459,164360,19506,332,0,23512022
0.485,0.223,5,-10.585,0.06,0.879,0,0.15,0.257,113.541,208373,173620,12087,0,7312957
0.587,0.779,0,-3.804,0.162,0.154,2.06E-05,0.0493,0.641,145.1,156616,26105,709,0,9831867
0.877,0.462,0,-14.419,0.0542,0.21,0.000208,0.145,0.888,119.989,160000,3416,6,0,9319560
0.737,0.802,0,-4.771,0.0878,0.468,0,0.0931,0.682,144.015,172325,8112778,348077,1,1144347767
0.84,0.808,2,-3.324,0.159,0.417,1.30E-05,0.101,0.425,95.009,244850,26829,780,0,3170275
0.75,0.592,0,-5.515,0.0438,0.63,0,0.112,0.674,119.978,130496,150080,3084,0,5282438
0.428,0.53,8,-5.624,0.202,0.167,0,0.101,0.163,82.931,352907,2782148,40350,0,31100947
0.67,0.821,9,-5.868,0.0334,0.251,0,0.199,0.384,94.983,242390,2200365,70817,1,292395549
0.528,0.732,2,-9.492,0.0504,0.0319,0.868,0.109,0.0324,199.978,292525,87296,3741,0,29793068
0.808,0.796,1,-3.169,0.0305,0.462,0.000269,0.155,0.799,128.048,175047,2447198,33680,1,177825215
0.786,0.579,2,-14.913,0.142,0.186,0,0.118,0.481,90.012,416613,193772,3540,0,35796226
0.488,0.634,2,-7.232,0.0346,0.00367,0,0.254,0.681,76.698,286680,1877,35,0,12696524
0.794,0.525,9,-8.089,0.0626,0.522,0,0.274,0.611,89.019,220301,860248,16800,0,103137241
0.651,0.72,9,-6.529,0.161,0.331,0.413,0.528,0.705,90.024,269245,6455,394,0,2304270
0.696,0.57,9,-5.125,0.246,0.327,0,0.0818,0.816,159.719,220422,34020,964,0,5562852
