Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,Comments,isPopularViews,Views
0.412,0.944,0,-2.896,0.0448,0.0724,0.000493,0.801,0.79,123.091,215000,97358,2604,0,12779237
0.872,0.725,7,-6.534,0.465,0.309,1.27E-06,0.357,0.5,128.058,197133,166941,4937,0,7174984
0.285,0.297,9,-9.259,0.0339,0.743,0,0.138,0.156,103.653,283529,48806,1170,0,4661342
0.663,0.6,7,-10.87,0.032,0.43,0,0.184,0.8,129.991,151667,205278,6540,0,22287835
0.569,0.806,7,-4.861,0.0292,0.0259,0,0.273,0.737,105.082,259947,169173,6290,0,34478571
0.54,0.526,6,-8.011,0.037,0.0652,2.20E-05,0.0925,0.467,171.92,226560,75428,3296,0,24169301
0.896,0.675,1,-3.908,0.124,0.346,8.11E-06,0.262,0.659,131.999,213989,89726,1849,0,5061627
0.533,0.292,9,-7.1,0.0364,0.914,0,0.118,0.472,135.624,209482,49455,531,0,3513557
0.443,0.337,9,-13.017,0.0259,0.229,2.71E-05,0.359,0.267,86.54,183827,2326,140,0,352159
0.519,0.981,1,-3.472,0.0733,0.00137,0.000164,0.0903,0.765,130.043,216689,231180,9238,0,18846327
0.586,0.773,8,-5.724,0.0303,0.0187,0,0.314,0.369,94.83,295067,143774,7281,0,26378879
0.446,0.37,4,-15.877,0.027,0.478,0.000205,0.0823,0.256,84.186,273800,6305,361,0,1386964
0.531,0.224,2,-10.878,0.0293,0.874,0,0.111,0.276,74.98,200563,509315,12037,0,78728336
0.645,0.45,4,-6.578,0.0333,0.0921,0,0.0889,0.379,107.875,152213,474625,0,1,113332807
0.578,0.926,6,-3.689,0.0548,0.00472,0.0127,0.14,0.877,149.976,220707,2184164,136871,1,370742834
0.746,0.848,2,-4.638,0.0331,0.15,2.18E-06,0.37,0.756,138.047,214907,14959,240,0,3402288
0.661,0.954,5,-1.866,0.128,0.0519,0.000667,0.22,0.332,141.911,149234,20574,654,0,1641482
0.534,0.931,1,-3.606,0.0613,0.0185,0,0.193,0.832,150.359,180493,48772,1220,0,8647302
0.501,0.0358,9,-26.147,0.0293,0.961,0.58,0.142,0.43,85.189,237720,264,0,0,3861
0.453,0.791,7,-5.605,0.0347,0.022,0,0.189,0.466,82.976,241222,16054,672,0,561077
0.793,0.831,8,-6.038,0.287,0.469,1.46E-05,0.146,0.949,104.972,208891,71552,418,0,7059980
0.766,0.75,11,-5.872,0.162,0.00279,0.0676,0.0943,0.534,104.064,104203,336338,10201,0,4028348
0.431,0.723,8,-5.887,0.0568,0.145,0,0.374,0.19,130.141,267360,4505962,139245,1,936853373
0.451,0.736,9,-3.729,0.0413,0.203,0,0.379,0.214,144.987,280196,934,103,0,350819
0.816,0.588,1,-9.994,0.225,0.445,0.000244,0.386,0.68,100.019,186600,1976,38,0,88080
0.54,0.744,5,-4.952,0.0398,0.437,8.24E-06,0.223,0.68,141.943,306921,534,158,0,8598
0.545,0.948,11,-5.098,0.0779,0.00335,0.364,0.226,0.355,141.507,279800,822119,62182,1,157436348
0.791,0.535,9,-13.261,0.0355,0.0749,1.96E-06,0.156,0.963,127.488,308373,191705,4689,0,13592702
0.561,0.111,8,-15.11,0.0324,0.871,0.205,0.103,0.0607,148.191,191352,270281,5250,0,18012074
0.683,0.514,5,-9.168,0.252,0.325,0,0.161,0.654,122.097,169093,2434,71,0,134622
0.845,0.567,5,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,10318664,521449,1,2218679460
0.603,0.563,2,-9.932,0.0283,0.47,1.04E-05,0.29,0.642,106.431,166280,33184,3324,0,5602283
0.595,0.842,11,-10.084,0.0312,8.79E-05,0.784,0.354,0.645,130.597,144867,1695,14,0,108375
0.631,0.271,0,-13.824,0.12,0.885,0.000198,0.134,0.359,86.619,172047,49659,35,0,5442021
0.789,0.789,2,-4.813,0.298,0.598,0,0.099,0.37,119.95,248053,4160144,128745,1,211980103
0.812,0.791,8,-3.704,0.0279,0.0474,9.08E-05,0.305,0.635,109.969,139146,154924,6969,0,9105684
0.276,0.422,2,-9.341,0.0502,0.814,0,0.321,0.43,64.247,143467,4724,105,0,214049
0.685,0.522,5,-9.635,0.0415,0.264,1.31E-06,0.0837,0.509,156.529,256871,2633,57,0,312676
0.589,0.731,2,-6.343,0.0868,0.0534,0,0.308,0.191,87.908,268867,5145375,93245,1,639153104
0.714,0.632,9,-5.1,0.0312,0.292,0,0.812,0.402,93.052,170877,1822883,32813,1,365525594
0.63,0.86,0,-6.117,0.0327,0.00115,1.19E-06,0.231,0.911,95.978,229720,175236,5297,0,28922700
0.427,0.0451,3,-24.698,0.041,0.99,0.913,0.112,0.0707,119.78,268427,403412,10308,0,24969703
0.764,0.456,2,-10.227,0.264,0.00994,0.925,0.111,0.227,125.965,91585,31,5,0,809
0.542,0.627,0,-7.105,0.0243,0.0794,0.000517,0.277,0.814,89.734,305213,146470,7280,0,17802250
0.645,0.791,7,-5.48,0.0927,0.0406,0,0.293,0.601,153.952,188573,174700,1283,0,12228933
0.315,0.48,6,-6.848,0.0272,0.361,0.117,0.135,0.46,105.009,250147,80659,3993,0,5416176
0.593,0.947,4,-6.206,0.631,0.888,0,0.823,0.682,157.85,67210,2692,90,0,167138
0.789,0.524,5,-9.542,0.0368,0.0701,0.262,0.193,0.538,125.023,365440,240613,12996,0,29459085
0.793,0.868,10,-5.157,0.055,0.0247,1.76E-06,0.271,0.756,94.016,152613,96798,3180,0,9153762
0.804,0.823,1,-5.422,0.256,0.0812,0,0.0794,0.719,87.322,300200,11949,531,0,809039
0.673,0.916,6,-3.814,0.0344,0.0658,0.0587,0.0769,0.513,160.025,205500,597850,14730,0,94193597
0.575,0.912,7,-7.275,0.0393,0.0916,0.00211,0.0562,0.843,117.399,207267,125822,4462,0,18324711
0.76,0.803,8,-2.867,0.0306,0.531,0,0.0555,0.922,136.945,223074,435052,5375,0,61713850
0.587,0.742,6,-6.64,0.0529,0.0128,0.00107,0.146,0.199,145.007,206000,1777910,59836,1,114406713
0.782,0.559,6,-7.106,0.0767,0.125,0,0.385,0.685,129.992,188344,2638869,33440,1,138288677
0.744,0.642,2,-4.6,0.031,0.115,3.95E-05,0.279,0.63,94.988,256267,283359,5655,0,12668179
0.629,0.727,4,-4.387,0.0499,0.0647,0,0.138,0.132,149.978,230400,1808900,65066,1,106179836
0.687,0.941,6,-5.23,0.0583,0.0811,2.93E-06,0.0697,0.909,138.048,260552,484378,8605,0,81401493
0.513,0.82,7,-5.428,0.0299,0.00192,2.83E-06,0.504,0.52,99.952,269400,111272,4931,0,28103628
0.761,0.867,2,-6.168,0.0499,0.259,0.615,0.0689,0.679,126.03,185896,36290,589,0,2766289
0.618,0.744,0,-5.426,0.0583,0.166,0,0.234,0.958,177.506,167987,72349,1380,0,30097535
0.689,0.614,4,-6.137,0.0306,0.252,1.95E-05,0.178,0.411,141.97,219053,146840,4073,0,18309950
0.448,0.612,4,-6.951,0.0366,0.0288,0,0.11,0.537,158.22,231907,10948,710,0,1578463
0.363,0.361,9,-14.398,0.0499,0.623,0.00119,0.154,0.612,187.711,152867,9102,224,0,1240905
0.713,0.91,10,-5.586,0.282,0.34,0,0.304,0.51,83.028,268960,58405,2528,0,5626184
0.356,0.917,9,-6.006,0.0479,0.0335,0,0.406,0.518,171.176,357267,4337408,140119,1,879974030
0.483,0.468,8,-7.642,0.0341,0.784,0,0.152,0.319,135.875,247941,2757186,58357,1,269306429
0.383,0.589,10,-6.523,0.0401,0.37,0,0.17,0.303,78.967,246027,143480,4927,0,25883254
0.566,0.488,4,-6.21,0.026,0.118,0,0.141,0.444,106.955,149720,54765,1872,0,4003993
0.617,0.659,9,-8.29,0.327,0.0344,0.000535,0.11,0.591,176.989,262747,807032,15451,1,204672869
0.727,0.716,2,-13.303,0.0398,0.154,2.49E-05,0.363,0.926,141.367,233667,1835,171,0,399864
0.838,0.72,10,-6.593,0.384,0.0312,1.11E-05,0.422,0.845,93.76,242947,165989,3642,0,19975260
0.606,0.402,10,-9.107,0.0313,0.671,0,0.102,0.964,134.045,176453,78435,863,0,25070971
0.473,0.427,7,-9.693,0.066,0.842,0,0.0839,0.694,138.655,221143,1965848,24712,1,220514742
0.764,0.82,1,-6.073,0.0441,0.158,0,0.0939,0.688,104.527,306000,273838,6163,0,67232098
0.717,0.785,0,-6.967,0.121,0.513,0,0.219,0.717,152.981,190045,44639,563,0,26180111
0.866,0.818,8,-4.111,0.26,0.0137,0,0.132,0.747,103.332,219947,11702,564,0,521907
0.841,0.527,6,-8.116,0.149,0.0427,1.54E-06,0.12,0.582,163.975,174164,670443,14891,0,22098764
0.526,0.944,6,-3.815,0.144,0.000207,1.76E-05,0.0994,0.281,112.531,275248,139213,6592,0,6851159
0.526,0.862,2,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,317565,7821,0,35456729
0.523,0.366,10,-14.069,0.0331,0.498,0,0.094,0.291,142.814,241507,110124,4017,0,20536490
0.464,0.795,1,-9.267,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267,3050582,87518,1,434986145
0.67,0.727,7,-5.477,0.0689,0.277,0,0.52,0.412,110.151,150013,39550,1599,0,1278136
0.691,0.595,5,-4.123,0.235,0.255,0,0.112,0.277,134.923,236198,63846,4140,0,2320573
0.354,0.206,0,-11.799,0.0365,0.779,0.00021,0.0959,0.202,139.056,259559,95460,2201,0,7718350
0.437,0.923,9,-6.794,0.0509,0.00207,2.48E-06,0.107,0.131,141.636,228507,147364,5996,0,13614699
0.467,0.701,4,-4.997,0.0302,0.191,0,0.0769,0.28,132.041,214219,47557,738,0,6472940
0.8,0.658,1,-6.142,0.079,0.25,0,0.111,0.462,140.042,195429,2671696,66140,1,188679878
0.762,0.84,9,-2.603,0.116,0.12,4.78E-06,0.714,0.719,123.006,229253,595700,38406,0,82699790
0.758,0.57,6,-8.645,0.0462,0.00374,2.47E-06,0.184,0.567,126.966,230185,928672,8200,1,99990352
0.778,0.79,9,-5.024,0.0601,0.355,0,0.119,0.871,93.054,169250,155385,4100,0,58972423
0.662,0.872,0,-4.874,0.0318,0.0729,0.016,0.156,0.372,121.989,159858,1874,47,0,160593
0.586,0.756,8,-4.408,0.038,0.0037,0.000395,0.134,0.277,122.011,235893,26922,512,0,3179277
0.647,0.879,7,-0.93,0.0831,0.0837,1.98E-06,0.538,0.427,126.042,224762,22385,516,0,3221844
0.612,0.84,11,-3.145,0.0509,0.112,0,0.116,0.438,129.042,212862,4691219,164433,1,888300375
0.755,0.594,7,-5.906,0.216,0.241,0,0.107,0.237,178.929,238053,712192,18649,0,74404655
0.583,0.604,2,-8.437,0.456,0.735,0,0.724,0.691,49.305,99907,1117,51,0,52161
0.429,0.993,10,-2.33,0.4,0.000413,0.771,0.434,0.226,174.002,275862,7355,304,0,217773
0.765,0.339,8,-8.965,0.0365,0.278,0,0.131,0.864,123.95,202560,180519,4317,0,50987640
0.651,0.648,9,-11.409,0.0501,0.262,0.0042,0.0655,0.49,156.372,381627,135902,7582,0,12870546
0.643,0.35,4,-5.924,0.0783,0.784,0,0.102,0.541,118.199,240457,2319622,29583,1,575681012
0.687,0.63,6,-10.817,0.0389,0.251,0,0.221,0.926,110.051,139733,144558,4336,0,22556812
0.302,0.344,0,-11.894,0.0277,0.466,1.53E-06,0.184,0.242,140.763,230560,27661,2057,0,5783556
0.612,0.644,9,-10.018,0.0288,0.754,0,0.134,0.819,119.809,178600,1678392,64523,1,312226510
0.459,0.864,1,-2.163,0.263,0.171,2.95E-06,0.683,0.703,106.175,85840,15967,1048,0,981253
0.32,0.798,10,-7.078,0.124,0.00033,0.692,0.176,0.74,84.696,209040,21264,1410,0,1095640
0.325,0.0947,2,-20.885,0.0333,0.906,0.869,0.571,0.0949,49.034,153573,231315,3820,0,6000182
0.703,0.706,8,-10.637,0.0302,0.233,0.00109,0.585,0.766,131.067,251507,167082,8646,0,26462997
0.747,0.575,5,-12.017,0.0311,0.231,0.0935,0.814,0.615,114.528,302427,75674,2754,0,9428166
0.828,0.492,0,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,476988,18380,0,41698012
0.619,0.742,1,-6.995,0.496,0.204,0,0.166,0.782,144.602,277240,336373,22719,0,32887948
0.671,0.831,9,-4.512,0.0458,0.0822,0.000645,0.329,0.785,109.425,213573,5535,157,0,719407
0.839,0.486,0,-12.023,0.159,0.345,4.27E-06,0.366,0.942,117.528,195000,398,3,0,37774
0.427,0.438,10,-8.884,0.0311,0.525,0,0.118,0.0636,140.823,222600,17034,423,0,3043162
0.33,0.572,4,-9.562,0.0548,0.242,1.80E-06,0.155,0.369,78.267,314175,514726,11200,0,85821097
0.525,0.46,1,-8.594,0.0246,0.826,0.00202,0.139,0.33,98.007,331677,37858,1359,0,3263089
0.696,0.704,1,-7.876,0.0423,0.167,0,0.155,0.426,124.972,183000,3120696,63679,1,422216419
0.869,0.818,5,-5.026,0.035,0.253,0,0.102,0.966,137.75,191427,5168,130,0,3382159
0.817,0.781,7,-4.178,0.112,0.00838,5.21E-06,0.123,0.359,104,216707,791737,19073,0,93479066
0.536,0.775,8,-6.765,0.0394,0.228,0.000143,0.0947,0.485,151.393,201413,374214,5734,0,68102412
0.608,0.419,11,-10.016,0.0331,0.602,7.58E-06,0.108,0.602,100.22,268333,438651,9970,0,46293956
0.676,0.658,11,-5.364,0.32,0.0534,0,0.553,0.187,146.157,202235,235442,16786,0,13480893
0.919,0.421,1,-10.685,0.237,0.52,0.000106,0.0691,0.927,127.015,201213,196154,3927,0,28981520
0.547,0.547,6,-3.419,0.0282,0.271,0,0.0875,0.186,135.983,186973,464,19,0,23143
0.642,0.374,5,-10.606,0.032,0.423,1.54E-06,0.435,0.0979,129.863,221538,605461,22736,0,41629589
0.816,0.588,1,-7.149,0.273,0.431,0.000215,0.0709,0.219,102.982,137476,13305,0,0,1540596
0.72,0.978,9,-4.495,0.0595,0.00147,0.819,0.0283,0.196,127.984,210000,44614,1004,0,942983
0.752,0.477,1,-9.455,0.0384,0.531,0.000683,0.25,0.664,139.905,171076,29250,410,0,5031894
0.815,0.761,4,-7.162,0.144,0.192,0,0.0272,0.82,121.999,200219,4077182,159031,1,435786754
0.822,0.479,11,-15.962,0.271,0.719,4.42E-05,0.124,0.72,92.461,250240,202436,6293,0,20707983
0.67,0.855,0,-3.035,0.0499,0.0124,0,0.335,0.648,120.05,227280,2961540,153962,1,866480662
0.587,0.58,6,-7.867,0.0329,0.252,0.00243,0.105,0.193,131.953,224800,230089,3443,0,13038924
0.436,0.578,11,-4.747,0.0301,0.842,2.03E-05,0.738,0.52,117.669,328758,72364,2381,0,15801182
0.703,0.278,0,-11.32,0.0662,0.543,0,0.146,0.623,114.322,199667,20906,414,0,1730964
0.548,0.735,11,-7.572,0.236,0.173,0,0.195,0.498,101.252,162587,425337,8902,0,19749885
0.785,0.7,9,-5.81,0.0406,0.0179,0.00251,0.0823,0.296,122.031,279636,50245,1293,0,4751301
0.689,0.722,7,-8.575,0.0313,0.0034,0.041,0.0488,0.97,123.145,211146,9273,368,0,1465770
0.65,0.774,9,-5.664,0.0364,0.0383,1.25E-05,0.13,0.184,123.945,217678,241937,1545,0,26305826
0.655,0.894,2,-7.696,0.0994,0.0271,0.0684,0.0414,0.785,152.354,206720,1067,60,0,137438
0.749,0.745,6,-7.367,0.0479,0.0041,0.395,0.0748,0.347,115.048,262957,112358,2662,0,11591695
0.682,0.446,10,-8.152,0.0596,0.0995,0.00172,0.431,0.746,104.855,169973,63098,2783,0,2600969
0.834,0.621,7,-6.156,0.0821,0.0918,0,0.0759,0.613,140.05,244506,821100,29108,1,121562813
0.614,0.68,6,-4.58,0.0289,0.369,1.84E-06,0.115,0.707,149.959,234347,623952,10309,1,159901856
0.734,0.777,1,-7.775,0.0546,0.063,0.767,0.0975,0.487,164.899,142545,7060,142,0,232033
0.612,0.683,1,-8.514,0.21,0.257,1.21E-05,0.626,0.47,143.098,248987,182800,3337,0,8928764
0.753,0.749,1,-6.132,0.316,0.0285,0,0.0845,0.832,93.79,246440,910,102,0,147703
0.261,0.852,9,-4.965,0.158,0.139,4.26E-05,0.477,0.431,177.997,284493,272421,11734,0,25189646
0.487,0.304,2,-15.082,0.0953,0.539,0,0.152,0.449,177.747,312560,201818,10530,0,48596422
0.816,0.551,11,-3.77,0.101,0.353,0,0.145,0.391,137.99,302602,703605,14291,0,86879213
0.475,0.855,6,-3.036,0.307,0.31,0,0.921,0.623,165.129,194219,29347,450,0,5364964
0.6,0.537,0,-7.972,0.0273,0.509,0.303,0.101,0.316,78.049,257333,3329,0,0,180882
0.162,0.0698,2,-30.509,0.0684,0.954,0.949,0.114,0.0394,136.306,128625,125,0,0,18490
0.611,0.677,10,-6.745,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,598914,48597,0,76973519
0.743,0.858,7,-5.836,0.0369,0.142,5.78E-06,0.311,0.917,104.815,234707,23923,598,0,5341594
0.664,0.384,9,-16.858,0.0751,0.629,0,0.146,0.688,149.945,331468,63,4,0,5208
0.278,0.371,6,-10.154,0.035,0.184,0,0.224,0.0979,61.043,227640,6866,28,0,320292
0.837,0.801,5,-4.978,0.308,0.53,1.03E-06,0.174,0.908,139.894,227160,13,1,0,312
0.639,0.516,0,-4.418,0.0296,0.391,0,0.259,0.759,94.931,191880,170449,3562,0,21638758
0.741,0.727,7,-4.835,0.155,0.0231,0,0.121,0.716,150.061,148721,3015,169,0,541977
0.783,0.627,2,-8.521,0.102,0.00756,0,0.0606,0.48,100.025,219389,15378,393,0,1291498
0.592,0.728,2,-6.098,0.311,0.00148,0,0.379,0.577,113.17,228706,3537151,394280,1,186180859
0.727,0.974,4,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,4762306,157039,1,643681038
0.756,0.93,1,-1.082,0.0274,0.281,0,0.11,0.737,99.988,201160,2400242,245048,1,303788090
0.712,0.807,6,-3.976,0.0297,0.0244,0.000122,0.0905,0.936,105.024,205000,17548,282,0,4244159
0.412,0.94,1,-2.171,0.215,0.0648,0,0.358,0.423,157.964,210253,2267343,139708,0,63309852
0.927,0.551,1,-7.704,0.0986,0.123,0.00269,0.115,0.304,119.982,213000,235674,5061,0,19414980
0.876,0.733,10,-4.478,0.333,0.0208,0,0.0999,0.962,154.904,148630,829722,30437,0,69543893
0.61,0.893,9,-3.681,0.0921,0.154,4.41E-05,0.021,0.673,104.031,296520,1135251,37629,1,159367874
0.662,0.798,4,-6.859,0.0668,0.0236,0.00272,0.0858,0.518,122.964,144116,422,10,0,27619
0.379,0.726,3,-4.935,0.0332,0.000193,0.00266,0.0578,0.178,120.012,532267,241230,17011,0,26811334
0.802,0.502,11,-7.136,0.059,0.856,0,0.256,0.675,123.097,208293,249955,2680,0,34544305
0.783,0.72,10,-4.496,0.0533,0.429,3.11E-05,0.0632,0.925,104.958,171500,1129,58,0,52534
0.611,0.569,1,-10.075,0.0765,0.343,0,0.0817,0.961,156.998,289387,12423,411,0,3163108
0.47,0.623,0,-5.655,0.0302,0.392,0.000439,0.0992,0.298,77.861,225973,348814,8169,0,33667223
0.606,0.722,6,-6.749,0.17,0.0712,0,0.563,0.599,145.776,200359,29894,1706,0,3264345
0.348,0.536,5,-5.76,0.0313,0.34,0,0.209,0.199,150.586,250000,352973,7956,0,44480558
0.695,0.869,8,-5.066,0.0483,0.41,0,0.237,0.58,124.989,234507,2933197,79054,1,827725362
0.677,0.502,1,-7.098,0.0253,0.484,0,0.0992,0.526,96.579,220480,485211,4409,0,37492690
0.48,0.908,0,-5.466,0.0452,5.45E-06,0.856,0.0932,0.313,95.084,220707,28605,1221,0,3782713
0.438,0.178,5,-9.402,0.0414,0.957,0,0.316,0.344,75.248,170964,202683,5510,0,28456794
0.408,0.806,6,-3.647,0.0512,0.0784,0,0.104,0.392,175.924,254440,101597,2401,0,20859214
0.749,0.961,8,-6.518,0.0874,0.00512,0,0.175,0.859,116.037,228759,6764096,646835,1,157742568
0.54,0.857,11,-2.989,0.156,0.127,1.19E-05,0.0589,0.296,179.957,182187,945,50,0,29632
0.481,0.779,3,-3.81,0.031,0.00853,0,0.0993,0.142,96.029,269693,162933,6605,0,36113517
0.581,0.906,1,-5.573,0.0418,0.0325,5.93E-05,0.133,0.813,147.594,245240,8640,587,0,1544248
0.52,0.875,9,-8.075,0.151,0.0215,0.03,0.0709,0.887,169.214,233067,61036,2167,0,12408463
0.576,0.794,5,-6.239,0.0435,0.164,0.00104,0.257,0.515,122.001,139680,46172,649,0,2511370
0.539,0.551,8,-7.351,0.0361,0.651,0,0.124,0.556,75.899,286380,1436153,29734,1,213592427
0.695,0.636,5,-4.654,0.317,0.234,0,0.081,0.575,174.14,172235,3361051,155635,1,460717876
0.274,0.164,4,-15.755,0.0301,0.91,3.52E-06,0.0961,0.236,81.332,139467,2000,40,0,610403
0.681,0.742,2,-9.818,0.113,0.161,0,0.116,0.397,97.327,218215,70930,619,0,2883703
0.581,0.455,7,-7.843,0.0308,0.156,0,0.103,0.368,73.062,235373,50167,2619,0,11803910
0.756,0.92,7,-8.397,0.0776,0.0731,0.0101,0.347,0.849,98.993,289154,118714,1885,0,25635892
0.241,0.468,2,-9.579,0.0272,0.534,0,0.161,0.451,91.581,112707,89965,2278,0,6231744
0.759,0.829,10,-3.324,0.0401,0.146,0,0.321,0.616,127.044,162758,4070,41,0,340845
0.418,0.768,10,-6.908,0.0306,0.0427,0.537,0.275,0.296,141.371,212600,55977,2828,0,8515221
0.789,0.823,2,-5.341,0.0667,0.0221,0.0148,0.0188,0.891,128.991,186000,562173,110619,0,57163982
0.805,0.763,5,-4.337,0.0703,0.0595,0.0543,0.0774,0.595,125.056,213211,218483,2546,0,33307573
0.668,0.912,6,-5.323,0.0485,0.00546,0.00939,0.22,0.782,127.971,195960,25412,735,0,4039442
0.843,0.485,10,-8.735,0.195,0.181,0.0675,0.107,0.689,100.053,192418,26453,541,0,2142024
0.493,0.653,0,-5.666,0.0466,0.269,0,0.511,0.852,142.347,121573,41394,1247,0,2012616
0.649,0.257,1,-21.931,0.961,0.777,0,0.358,0.632,90.661,94425,177,44,0,12010
0.626,0.615,1,-6.142,0.346,0.265,0,0.0812,0.611,52.145,166841,180583,5017,0,11636761
0.789,0.72,1,-7.213,0.271,0.000872,0.000714,0.378,0.212,141.506,140038,1202965,14742,0,48772494
0.723,0.683,5,-6.953,0.3,0.616,0,0.141,0.943,90.725,192680,19870,113,0,3741392
0.426,0.921,2,-2.469,0.0529,0.000793,1.38E-06,0.169,0.895,187.415,126453,7603,113,0,683944
0.723,0.694,0,-6.694,0.0802,0.313,0,0.052,0.739,106.359,168948,1335,34,0,45642
0.465,0.954,10,-4.251,0.044,0.000346,5.38E-06,0.573,0.458,143.85,193653,654574,75534,1,105939318
0.601,0.835,4,-8.274,0.0614,0.0793,0.0057,0.0792,0.819,92.995,243987,129,36,0,13318
0.826,0.764,11,-4.341,0.0522,0.337,0,0.161,0.761,126.9,237627,12824730,365438,1,2661002503
0.82,0.809,4,-6.759,0.251,0.443,0.00175,0.0613,0.737,83.011,231240,403945,12928,0,60823771
0.882,0.716,9,-7.061,0.0748,0.00973,0.000127,0.0772,0.519,135.999,176333,106536,3113,0,13374231
0.804,0.233,2,-14.17,0.0312,0.64,0.106,0.0854,0.583,90.639,196800,86016,2445,0,15953287
0.581,0.431,2,-10.364,0.0353,0.699,4.65E-05,0.134,0.446,88.809,366507,284154,11115,0,38171943
0.593,0.888,0,-4.259,0.0339,0.41,0.000498,0.162,0.626,145.049,222853,181450,7966,0,63424147
0.672,0.46,1,-6.213,0.0292,0.521,0,0.144,0.204,141.822,264216,184597,3948,0,25302889
0.508,0.761,8,-5.118,0.0422,0.0933,2.00E-06,0.268,0.339,100.011,325172,41253,1044,0,3992392
0.478,0.763,8,-6.212,0.0337,0.00457,1.77E-05,0.105,0.216,160.043,198133,5537,202,0,1688808
0.865,0.686,10,-6.202,0.0404,0.0492,0.00127,0.0758,0.961,134.112,407893,1502,39,0,482582
0.685,0.457,4,-4.957,0.0468,0.755,0,0.152,0.284,130.026,195692,622028,13000,0,30632107
0.794,0.88,5,-2.893,0.0736,0.0871,0.00204,0.356,0.787,93.982,207906,24041,369,0,762066
0.559,0.422,11,-11.89,0.195,0.701,1.99E-06,0.0853,0.191,74.002,286928,527785,17703,0,66087510
0.614,0.81,0,-5.184,0.0926,0.0101,0,0.0832,0.605,171.09,153097,230292,4553,0,5242856
0.406,0.408,3,-9.419,0.053,0.771,7.88E-06,0.394,0.525,79.705,204712,1517634,16909,1,166095813
0.755,0.55,8,-7.402,0.0265,0.427,0,0.697,0.757,91.96,214613,6144,112,0,397441
0.519,0.935,7,-5.656,0.0423,0.00454,0,0.0661,0.498,104.044,235840,270719,14184,0,33107669
0.816,0.629,6,-5.905,0.0279,0.706,0,0.305,0.837,99.929,202580,393570,7351,0,36917542
0.685,0.765,10,-3.712,0.271,0.224,0,0.103,0.523,84.915,276773,89,4,0,6423
0.209,0.0945,7,-23.71,0.0469,0.961,0.137,0.182,0.103,74.879,184307,51,0,0,5791
0.609,0.912,9,-3.324,0.0338,0.0734,3.10E-06,0.159,0.564,118.035,247467,57235,1538,0,7306761
0.813,0.783,1,-5.347,0.215,0.707,0,0.219,0.927,129.208,213480,1345697,32075,1,327229578
0.787,0.856,10,-4.783,0.142,0.415,0,0.135,0.882,95.993,186842,481359,6054,1,228054165
0.803,0.729,11,-4.057,0.152,0.193,0,0.0744,0.777,95.019,186947,109819,1586,0,8426866
0.791,0.59,1,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,3787327,103181,1,370836377
0.337,0.328,0,-14.185,0.033,0.948,0.908,0.0974,0.0388,75.435,229248,15,2,0,446
0.692,0.954,2,-3.93,0.0915,0.0188,0,0.151,0.89,141.98,244068,673121,9811,1,99069325
0.439,0.503,8,-10.029,0.0281,0.284,5.60E-05,0.152,0.519,186.01,182984,10751,396,0,397172
0.579,0.654,1,-12.421,0.0553,0.121,3.62E-06,0.0673,0.616,129.537,216467,3113453,77365,1,541857220
0.652,0.91,7,-2.675,0.163,0.168,0,0.107,0.481,195.95,243043,53692,1198,0,13753311
0.38,0.538,2,-5.493,0.0313,0.0223,0.00487,0.094,0.193,127.416,276200,3142,127,0,481699
0.286,0.288,5,-13.369,0.028,0.85,0.000138,0.0798,0.142,85.691,210907,27090,771,0,2082831
0.669,0.737,6,-4.603,0.0527,0.404,0,0.182,0.347,149.926,237693,214960,7923,0,22309854
0.521,0.487,6,-7.525,0.0299,0.253,0,0.0579,0.483,117.072,173040,6602,306,0,371451
0.728,0.783,11,-4.424,0.266,0.237,0,0.434,0.555,77.011,173381,5229644,55516,1,296318565
0.796,0.856,9,-3.851,0.0286,0.14,0,0.0912,0.961,126.987,240893,78738,2856,0,29739298
0.793,0.5,6,-13.108,0.0319,0.028,1.96E-05,0.186,0.833,123.017,243160,11898,157,0,750703
0.612,0.507,0,-7.872,0.0283,0.0117,7.05E-06,0.112,0.352,95.018,258640,377480,2816,1,109256406
0.429,0.614,4,-6.573,0.0709,0.513,0.000316,0.0922,0.743,149.966,290400,948320,11377,1,101384276
0.468,0.825,2,-12.853,0.0365,0.00159,0.000169,0.143,0.661,148.295,210333,211147,5613,0,28079486
0.665,0.882,1,-2.722,0.104,0.214,0,0.0651,0.559,167.993,258013,3608,24,0,542022
0.545,0.678,4,-5.2,0.0358,0.426,0,0.194,0.23,143.965,308000,85700,1038,0,17287625
0.899,0.582,11,-7.275,0.264,0.0395,0,0.1,0.505,149.973,283196,37695,642,0,2539314
0.552,0.904,11,-4.891,0.114,0.0027,8.85E-06,0.0786,0.746,171.788,96133,3233,10,0,166720
